title,author,tags
"War has rules, mud wrestling has rules - politics has no rules.",Ross Perot,"War, Rules, Mud"
"A conservative is a man with two perfectly good legs who, however, has never learned how to walk forward.",Franklin D. Roosevelt,"Good, Walk, Man"
We live in a world in which politics has replaced philosophy.,Martin L. Gross,"World, Live, Philosophy"
The first resistance to social change is to say it's not necessary.,Gloria Steinem,"Change, First, Social Change"
Republicans have nothing but bad ideas and Democrats have no ideas.,Lewis Black,"Nothing, Bad, Ideas"
Democracy is being allowed to vote for the candidate you dislike least.,Robert Byrne,"Democracy, Vote, Candidate"
One of the reasons people hate politics is that truth is rarely a politician's objective. Election and power are.,Cal Thomas,"Truth, Power, Hate"
Pollution is nothing but the resources we are not harvesting. We allow them to disperse because we've been ignorant of their value.,R. Buckminster Fuller,"Value, Pollution, Nothing"
The activist is not the man who says the river is dirty. The activist is the man who cleans up the river.,Ross Perot,"Man, River, Dirty"
You cannot spend your way out of recession or borrow your way out of debt.,Daniel Hannan,"Your, Way, Debt"
"In a democracy, dissent is an act of faith.",J. William Fulbright,"Faith, Democracy, Dissent"
"Democracy is when the indigent, and not the men of property, are the rulers.",Aristotle,"Men, Democracy, Property"
You have to have been a Republican to know how good it is to be a Democrat.,Jackie Kennedy,"Good, Know, Republican"
"Justice, sir, is the great interest of man on earth. It is the ligament which holds civilized beings and civilized nations together.",Daniel Webster,"Great, Justice, Man"
People say satire is dead. It's not dead; it's alive and living in the White House.,Robin Williams,"Alive, Living, White"
"I am extraordinarily patient, provided I get my own way in the end.",Margaret Thatcher,"I Am, Way, Own"
The sad duty of politics is to establish justice in a sinful world.,Reinhold Niebuhr,"Sad, Justice, World"
Our whole constitutional heritage rebels at the thought of giving government the power to control men's minds.,Thurgood Marshall,"Power, Men, Government"
"Republicans are men of narrow vision, who are afraid of the future.",Jimmy Carter,"Future, Men, Vision"
Half of the American people have never read a newspaper. Half never voted for President. One hopes it is the same half.,Gore Vidal,"Newspaper, People, Never"
"A leader in the Democratic Party is a boss, in the Republican Party he is a leader.",Harry S Truman,"Boss, Republican, Republican Party"
"The good news is that, according to the Obama administration, the rich will pay for everything. The bad news is that, according to the Obama administration, you're rich.",P. J. O'Rourke,"Good, Rich, Will"
"Since a politician never believes what he says, he is quite surprised to be taken at his word.",Charles de Gaulle,"Politician, Never, Surprised"
It has been well said that a hungry man is more interested in four sandwiches than four freedoms.,"Henry Cabot Lodge, Jr.","Man, Hungry, Well"
"First, I think more Americans need to declare their independence from partisan politics on both sides. The more that Americans declare their independence, the more the parties will have to compete for their votes using reason rather than the hateful appeals.",John Avlon,"Independence, Will, Reason"
What politicians want to create is irreversible change because when you leave office someone changes it back again.,Estelle Morris,"Change, Politicians, Create"
"Any American who is prepared to run for president should automatically, by definition, be disqualified from ever doing so.",Gore Vidal,"Doing, American, Who"
Healthy citizens are the greatest asset any country can have.,Winston Churchill,"Country, Greatest, Greatest Asset"
I think there is one higher office than president and I would call that patriot.,Gary Hart,"Patriot, Think, President"
"Politics, it seems to me, for years, or all too long, has been concerned with right or left instead of right or wrong.",Richard Armour,"Long, Me, Right"
"Hell, I never vote for anybody, I always vote against.",W. C. Fields,"Always, Hell, Never"
"Voters don't decide issues, they decide who will decide issues.",George Will,"Will, Decide, Who"
Democracy is the recurrent suspicion that more than half of the people are right more than half of the time.,E. B. White,"Time, Democracy, People"
"Instead of giving a politician the keys to the city, it might be better to change the locks.",Doug Larson,"Change, City, Better"
"We have, I fear, confused power with greatness.",Stewart Udall,"Power, Fear, Greatness"
"NASA is an engine of innovation and inspiration as well as the world's premier space exploration agency, and we are well served by politicians working to keep it that way, instead of turning it into a mere jobs program, or worse, cutting its budget.",Bill Nye,"Space, World, Keep"
Sensible and responsible women do not want to vote. The relative positions to be assumed by man and woman in the working out of our civilization were assigned long ago by a higher intelligence than ours.,Grover Cleveland,"Women, Intelligence, Man"
"Whenever a man has cast a longing eye on offices, a rottenness begins in his conduct.",Thomas Jefferson,"Man, Eye, Longing"
Honor is not the exclusive property of any political party.,Herbert Hoover,"Political, Honor, Political Party"
Reporters thrive on the world's misfortune. For this reason they often take an indecent pleasure in events that dismay the rest of humanity.,Russell Baker,"World, Rest, Humanity"
"The only difference between the Democrats and the Republicans is that the Democrats allow the poor to be corrupt, too.",Oscar Levant,"Poor, Difference, Only"
Those who stand for nothing fall for anything.,Jeff Rich,"Stand, Nothing, Fall"
Liberalism is trust of the people tempered by prudence. Conservatism is distrust of the people tempered by fear.,William E. Gladstone,"Trust, Fear, People"
I can remember when Democrats believed that it was the duty of America to fight for freedom over tyranny.,Zell Miller,"Freedom, Fight, Remember"
"I always voted at my party's call, and I never thought of thinking for myself at all.",William Gilbert,"Myself, Always, Thinking"
"There are many men of principle in both parties in America, but there is no party of principle.",Alexis de Tocqueville,"Men, America, Principle"
"The idea that you can merchandise candidates for high office like breakfast cereal - that you can gather votes like box tops - is, I think, the ultimate indignity to the democratic process.",Adlai Stevenson I,"Breakfast, Process, Box"
The secret of getting things done is to act!,Dante Alighieri,"Done, Act, Things"
"Inflation is as violent as a mugger, as frightening as an armed robber and as deadly as a hit man.",Ronald Reagan,"Man, Inflation, Hit"
The end move in politics is always to pick up a gun.,R. Buckminster Fuller,"Always, Gun, End"
Vote for the man who promises least; he'll be the least disappointing.,Bernard Baruch,"Man, Promises, Vote"
"So long as we have enough people in this country willing to fight for their rights, we'll be called a democracy.",Roger Nash Baldwin,"Democracy, Fight, Long"
"As you make your bed, so you must lie in it.",Daniel J. Boorstin,"Your, Lie, Bed"
"In order to become the master, the politician poses as the servant.",Charles de Gaulle,"Politician, Master, Become"
"'Tis the business of little minds to shrink; but he whose heart is firm, and whose conscience approves his conduct, will pursue his principles unto death.",Thomas Paine,"Death, Business, Heart"
Under every stone lurks a politician.,Aristophanes,"Stone, Politician, Every"
"Frankly, I don't mind not being President. I just mind that someone else is.",Edward Kennedy,"Mind, Someone, Else"
I should prefer to have a politician who regularly went to a massage parlour than one who promised a laptop computer for every teacher.,A. N. Wilson,"Teacher, Politician, Laptop"
A liberal is a man who is willing to spend somebody else's money.,Carter Glass,"Money, Man, Willing"
An idea not coupled with action will never get any bigger than the brain cell it occupied.,Arnold H. Glasow,"Brain, Will, Action"
Politics is not a game. It is an earnest business.,Winston Churchill,"Business, Game, Earnest"
"I once said to my father, when I was a boy, 'Dad we need a third political party.' He said to me, 'I'll settle for a second.'",Ralph Nader,"Dad, Political, Me"
In politics the middle way is none at all.,John Adams,"Way, Middle, None"
A conservative is someone who makes no changes and consults his grandmother when in doubt.,Woodrow Wilson,"When In Doubt, Conservative, Doubt"
"Tradition means giving votes to the most obscure of all classes, our ancestors. It is the democracy of the dead. Tradition refuses to submit to that arrogant oligarchy who merely happen to be walking around.",Gilbert K. Chesterton,"Democracy, Walking, Dead"
In politics it is necessary either to betray one's country or the electorate. I prefer to betray the electorate.,Charles de Gaulle,"Country, Either, Betray"
Politics is the art of controlling your environment.,Hunter S. Thompson,"Art, Your, Environment"
A fool and his money are soon elected.,Will Rogers,"Money, Fool, Soon"
"In order to have your voice be heard in Washington, you have to make some little contribution.",Elon Musk,"Your, Voice, Make"
Good government is good politics.,Richard J. Daley,"Good, Government, Good Government"
If you have ten thousand regulations you destroy all respect for the law.,Winston Churchill,"Respect, Law, Destroy"
Every man who repeats the dogma of Mill that one country is no fit to rule another country must admit that one class is not fit to rule another class.,B. R. Ambedkar,"Man, Country, Admit"
"By the time a man gets to be presidential material, he's been bought ten times over.",Gore Vidal,"Time, Man, Over"
"A party of order or stability, and a party of progress or reform, are both necessary elements of a healthy state of political life.",John Stuart Mill,"Life, Progress, Political"
"If you are going to sin, sin against God, not the bureaucracy. God will forgive you but the bureaucracy won't.",Hyman Rickover,"God, Will, Sin"
"In politics, what begins in fear usually ends in failure.",Samuel Taylor Coleridge,"Failure, Fear, Begins"
All people are born alike - except Republicans and Democrats.,Groucho Marx,"People, Born, Democrats"
Many politicians are in the habit of laying it down as a self-evident proposition that no people ought to be free till they are fit to use their freedom. The maxim is worthy of the fool in the old story who resolved not to go into the water till he had learned to swim.,Thomas Babington Macaulay,"Freedom, Fool, Water"
I think it's a terrible shame that politics has become show business.,Sydney Pollack,"Business, Shame, Think"
I discourage a cult of personality.,Newt Gingrich,"Personality, Cult, Discourage"
People want change but not too much change. Finding that balance is tricky for every politician.,Eleanor Clift,"Change, Balance, Politician"
"If the United States of America or Britain is having elections, they don't ask for observers from Africa or from Asia. But when we have elections, they want observers.",Nelson Mandela,"America, Africa, Want"
Conservatives define themselves in terms of what they oppose.,George Will,"Define, Oppose, Themselves"
"A conservative is a man who just sits and thinks, mostly sits.",Woodrow Wilson,"Man, Conservative, Who"
"When the body of the people is possessed of the supreme power, it is called a democracy.",Montesquieu,"Power, Democracy, Body"
"The more I see of the representatives of the people, the more I admire my dogs.",Alphonse de Lamartine,"People, Admire, See"
Politics has become so expensive that it takes a lot of money even to be defeated.,Will Rogers,"Money, Expensive, Defeated"
"The person who has nothing for which he is willing to fight, nothing which is more important than his own personal safety, is a miserable creature and has no chance of being free unless made and kept so by the exertions of better men than himself.",John Stuart Mill,"Men, Chance, Fight"
A conservative is one who admires radicals centuries after they're dead.,Leo Rosten,"Dead, Conservative, Who"
The public seldom forgive twice.,Johann Kaspar Lavater,"Twice, Seldom, Public"
"After much prayerful consideration, I feel that I must say I have climbed my last political mountain.",George Wallace,"Political, Feel, Much"
He who knows how to flatter also knows how to slander.,Napoleon Bonaparte,"Who, How, He"
"I have long enjoyed the friendship and companionship of Republicans because I am by instinct a teacher, and I would like to teach them something.",Woodrow Wilson,"Friendship, Teacher, Long"
"You may think the president is all-powerful, but he is not. He needs a lot of guidance from the Lord.",Barbara Bush,"Guidance, May, Lord"
Hell hath no fury like a bureaucrat scorned.,Milton Friedman,"Hell, Like, Fury"
"All the president is, is a glorified public relations man who spends his time flattering, kissing, and kicking people to get them to do what they are supposed to do anyway.",Harry S Truman,"Time, Man, People"
"Millions of Americans are standing up and saying, 'We want our country back!' Republicans, Democrats, Independents, will not go down the path of Greece, we will not go quietly into the night.",Ted Cruz,"Path, Night, Will"
"Oh, that lovely title, ex-president.",Dwight D. Eisenhower,"Title, Oh, Lovely"
The thing I enjoyed most were visits from children. They did not want public office.,Herbert Hoover,"Children, Want, Enjoyed"
The hottest place in Hell is reserved for those who remain neutral in times of great moral conflict.,Unknown,"Great, Hell, Conflict"
It is our experience that political leaders do not always mean the opposite of what they say.,Abba Eban,"Experience, Always, Political"
"The world will never have lasting peace so long as men reserve for war the finest human qualities. Peace, no less than war, requires idealism and self-sacrifice and a righteous and dynamic faith.",John Foster Dulles,"Faith, War, Men"
Man is by nature a political animal.,Aristotle,"Nature, Political, Man"
"The successful revolutionary is a statesman, the unsuccessful one a criminal.",Erich Fromm,"Unsuccessful, Criminal, Statesman"
Politics is applesauce.,Will Rogers,
"A liberal is a man or a woman or a child who looks forward to a better day, a more tranquil night, and a bright, infinite future.",Leonard Bernstein,"Future, Man, Day"
"Only government can take perfectly good paper, cover it with perfectly good ink and make the combination worthless.",Milton Friedman,"Good, Government, Make"
Principles have no real force except when one is well-fed.,Mark Twain,"Principles, Real, Force"
"I love power. But it is as an artist that I love it. I love it as a musician loves his violin, to draw out its sounds and chords and harmonies.",Napoleon Bonaparte,"Love, Power, Violin"
"Apparently, a democracy is a place where numerous elections are held at great cost without issues and with interchangeable candidates.",Gore Vidal,"Great, Democracy, Place"
