title,author,tags
"The more one does and sees and feels, the more one is able to do, and the more genuine may be one's appreciation of fundamental things like home, and love, and understanding companionship.",Amelia Earhart,"Love, Appreciation, Understanding"
I'm a real Suzy Homemaker.,Suzy Bogguss,"Real, Homemaker"
Run a home like you would a small business and treat it with the same seriousness.,Anthea Turner,"Business, Treat, Seriousness"
I'm going to buy some green bananas because by the time I get home they'll be ripe.,Ryan Stiles,"Time, Green, Buy"
The home should be the treasure chest of living.,Le Corbusier,"Living, Treasure, Chest"
Always be nice to your children because they are the ones who will choose your rest home.,Phyllis Diller,"Always, Your, Rest"
"I have an answering machine in my car. It says, I'm home now. But leave a message and I'll call when I'm out.",Steven Wright,"Car, Leave, Machine"
"Since I travel so much, it's always great to be home. There's nothing like getting to raid my own refrigerator at two in the morning.",Amy Grant,"Morning, Great, Travel"
"Be grateful for the home you have, knowing that at this moment, all you have is all you need.",Sarah Ban Breathnach,"Moment, Grateful, Knowing"
"I love grocery shopping when I'm home. That's what makes me feel totally normal. I love both the idea of home as in being with my family and friends, and also the idea of exploration. I think those two are probably my great interests.",Yo-Yo Ma,"Love, Family, Great"
"Love begins at home, and it is not how much we do... but how much love we put in that action.",Mother Teresa,"Love, Action, Much"
Housework is what a woman does that nobody notices unless she hasn't done it.,Evan Esar,"Done, Woman, Nobody"
Love begins by taking care of the closest ones - the ones at home.,Mother Teresa,"Love, Care, Begins"
"It may be that the satisfaction I need depends on my going away, so that when I've gone and come back, I'll find it at home.",Rumi,"Satisfaction, Find, May"
Homesickness is nothing. Fifty percent of the people in the world are homesick all the time.,John Cheever,"Time, World, Nothing"
I do not recall a Jewish home without a book on the table.,Elie Wiesel,"Table, Book, Recall"
Kindness goes a long ways lots of times when it ought to stay at home.,Kin Hubbard,"Kindness, Long, Stay"
"When it comes to developing character strength, inner security and unique personal and interpersonal talents and skills in a child, no institution can or ever will compare with, or effectively substitute for, the home's potential for positive influence.",Stephen Covey,"Positive, Strength, Character"
It takes patience to appreciate domestic bliss; volatile spirits prefer unhappiness.,George Santayana,"Patience, Appreciate, Bliss"
