title,author,tags
"Competition is great. And as long as it's friendly and not a malicious thing, then I think it's cool.",Janet Jackson,"Great, Competition, Long"
If I could work with any actor it would have to be Johnny Depp. He is cool.,Ben Nicholas,"Work, If I Could, Actor"
"I think all jocks have a sensitive side. It's just, will they show it to anybody? Will they let their guard down and stop being tough and the cool jock guy around their friends, or just relax? I don't know if it's best to say opening up, but just relax and really say what you're actually thinking, and not what you think people want to hear.",Channing Tatum,"Best, Relax, Thinking"
Heroes don't wear diapers. It's just not cool.,Felix Baumgartner,"Heroes, Just, Wear"
"I'm cute - and God I hate that. Because that's not cool. I'm like your niece, and nobody wants to date their niece. It's the chubby cheeks. The whole reason people voted for me on American Idol is because I'm an everyday, normal girl.",Kelly Clarkson,"God, Hate, Your"
"These days it's cool to be ethnic and to be different, but when I was a kid, it was not cool - at all. My friends would come over and my mom would make crepes with eggs, stuffed with mozzarella cheese, tomatoes and spinach. And they'd be like, 'What is this?'",Giada De Laurentiis,"Mom, Be Different, Make"
"I don't go to the cool, trendy restaurants. I go to either the holes in the wall or the super-fancy restaurants where there are no cool people.",Tyra Banks,"People, Go, Where"
"And not only that, I also have the MacBook Air which is really cool. Even my wife is jealous of my MacBook Air.",Karl Rove,"Wife, Air, Jealous"
"I want kids of this generation to see that everything is cool, that there's some kind of unity in hip-hop. We all found something that's really important to us, and music is all we've really got.",Missy Elliott,"Music, Unity, Generation"
"Saturday morning, you knew what was cool by what was on 'Soul Train.'",Nick Cannon,"Morning, Soul, Train"
The nerds are the ones that make the films and do loads of other really cool stuff in their life.,Daniel Radcliffe,"Life, Make, Other"
"You can be cool and at the same time respect your woman, who will hopefully become your wife, who will hopefully become the mother of your kids. America needs to get back to family values.",Martin Lawrence,"Family, Time, Respect"
I don't need to hang out in a posse and try to act cool.,Jeremy London,"Try, Act, Need"
"Some people are cool with the fact that their bodies bear witness to this great thing they produced, their children, and I understand that. But on a personal level, it makes me feel better that my breasts are not down to my knees when I'm undressed in front of my husband.",Patricia Heaton,"Great, Better, Me"
Sometimes life's so much cooler when you just don't know any better and all the painful lessons have not hammered your head open yet.,Anthony Kiedis,"Life, Your, Better"
"I have, I admit, a low tolerance for detached chronicling and cool analysis.",Leslie Fiedler,"Tolerance, Analysis, Admit"
"For the last few years, it's been so chic for everybody to be miserable. Like if you're in with the cool crowd, you can't be happy.",Lenny Kravitz,"Happy, Be Happy, Miserable"
"I don't think it's cool for people to say, 'You shouldn't reference God because I don't believe that, and I don't want to hear it.' Well, there's a lot of stuff I don't believe that I still gotta hear.",Steve Harvey,"God, Believe, People"
You get a timeless cool card in New York.,Vin Diesel,"New, Timeless, New York"
"It's cool to have a well run, comfortable and inviting home.",Anthea Turner,"Home, Comfortable, Well"
It's cool just because I've had this dream of changing the sport of swimming and it's finally happening.,Michael Phelps,"Swimming, Just Because, Dream"
"It seems like once people grow up, they have no idea what's cool.",Bill Watterson,"Grow, People, Seems"
"It was a very cool thing to be a smart girl, as opposed to some other, different kind. And I think that made a great deal of difference to me growing up and in my life afterward.",Elena Kagan,"Life, Great, Smart"
"I'm from Iowa, we don't know what cool is!",Ashton Kutcher,"Know, Iowa"
"When you get to your mid-20s, you start to feel responsibilities for the things that you do and the people around you. It's a cool age.",Eliza Dushku,"Age, Your, Start"
Country's hip; it's cool music.,Ricky Skaggs,"Music, Country, Hip"
"Stop being conned by the old mantra that says, 'Leaders are cool, managers are dweebs.' Instead, follow the Peters Principle: Leaders are cool. Managers are cool too!",Tom Peters,"Follow, Stop, Old"
"Hip-hop is still cool at a party. But to me, hip-hop has never been strictly a party; it is also there to elevate consciousness.",Saul Williams,"Me, Hip-Hop, Never"
"If at any moment of the day I ever think I'm remotely cool at all, which is hardly ever, I have two daughters who make sure that never happens.",Pat Benatar,"Moment, Day, Never"
"I used to lie between cool, clean sheets at night after I'd had a bath, after I had washed my hair and scrubbed my knuckles and finger-nails and teeth. Then I could lie quite still in the dark with my face to the window with the trees in it, and talk to God.",Frances Farmer,"God, Window, Face"
"All I know is that I've ruled out wearing fairy wings. When I was nine I wanted to get married in fairy wings, and now I realize that's not cool anymore.",Isla Fisher,"Wings, Know, Fairy"
Apparently it's cool to watch The Daily Show.,Rob Corddry,"Daily, Show, Watch"
"The cool thing is that now that people have made this evolution where cooking is cool, people are doing it on weekends, they're doing their own challenges. It's back to cooking. And it's real cooking.",Emeril Lagasse,"Cooking, Challenges, Doing"
"I still, at hotel rooms, I do this one sort of not-so-cool thing: continually shoving my room service tray in front of someone else's door. Because I don't want the remnants. I don't want to be caught, like, being like the pig that I was at two in the morning.",Drew Barrymore,"Morning, Service, Hotel"
"In the Lamborghini I have to avoid certain roads because of pot holes, and there's nowhere to put my drink, no cup holder. And I'm not going to lie, it looks pretentious. I used to think it was cool to, like, drive it to dinner. Now? Like I really need to be looked at any more.",Danica Patrick,"Lie, Drive, Dinner"
"My parents are the coolest of the cool on every single level, and it's because they have a deep appreciation for every moment of their lives.",Rashida Jones,"Moment, Appreciation, Parents"
So there's nothing more provocative than taking a genre that everybody who's cool hates - and then making it cool.,Lady Gaga,"Nothing, More, Than"
We're always bombarded with images from magazines of what looks cool and sexy.,Marilu Henner,"Always, Sexy, Looks"
"To act coolly, intelligently and prudently in perilous circumstances is the test of a man - and also a nation.",Adlai Stevenson I,"Man, Circumstances, Nation"
"I used to make up stuff in my bio all the time, that I used to be a professional ice-skater and stuff like that. I found it so inspirational. Why not make myself cooler than I am?",Stephen Colbert,"Inspirational, Time, Myself"
"You know, the diversity that America has is so special. It's starting to really become a cool thing for young people.",Russell Simmons,"Diversity, Know, America"
"My hair is different than a lot of people's. I like my hair. I like the fade. I like the little design I have. I'm cool with it. Obviously my hair is thin on top, so it looks like a bald spot, but I really could care less.",Trae Young,"Design, Hair, Care"
I think I'm cool. That's all that matters.,"Tyler, The Creator","Matters, Think, I Think"
"I don't want to name my fandom, I want them to name themselves. If I'm cool with it, I'm cool with it.",Doja Cat,"Name, Want, Them"
"I feel like my style's always been influenced by 'less is more.' The coolest styles are kind of simple and classic, like a white T-shirt and jeans. Maybe you have a cool belt and cool shoes, but everything else you keep simple.",Chris Evans,"Always, Shoes, T-Shirt"
"I am a very open, social, friendly person, and when it comes to people approaching me and asking for an autograph, I am totally cool with doing any of that. It's a lot of fun.",Corbin Bleu,"I Am, Me, Doing"
Keep a cool head and a warm heart.,Mike Love,"Heart, Keep, Warm"
"I would miss months of school and then return with bright blond hair. Needless to say, there was bullying. I wasn't beaten up daily, but there was name-calling and jealousy. You have to bear in mind that 'Harry Potter' wasn't cool. I wasn't part of the 'Terminator' franchise.",Tom Felton,"Jealousy, Daily, Bullying"
It's cool to be different and just be who you are and shock people in a good way.,Brendon Urie,"Good, Way, People"
"Like a welcome summer rain, humor may suddenly cleanse and cool the earth, the air and you.",Langston Hughes,"Humor, Rain, Welcome"
