title,author,tags
"When a nation goes down, or a society perishes, one condition may always be found; they forgot where they came from. They lost sight of what had brought them along.",Carl Sandburg,"Always, Lost, Nation"
"Our society must make it right and possible for old people not to fear the young or be deserted by them, for the test of a civilization is the way that it cares for its helpless members.",Pearl S. Buck,"Fear, Way, People"
"If we wish to preserve a free society, it is essential that we recognize that the desirability of a particular object is not sufficient justification for the use of coercion.",Friedrich August von Hayek,"Free, Wish, Use"
"I know of no safe depository of the ultimate powers of the society but the people themselves; and if we think them not enlightened enough to exercise their control with a wholesome discretion, the remedy is not to take it from them but to inform their discretion.",Thomas Jefferson,"Control, Know, Enough"
In these times you have to be an optimist to open your eyes when you awake in the morning.,Carl Sandburg,"Morning, Eyes, Your"
The first principle of a free society is an untrammeled flow of words in an open forum.,Adlai Stevenson I,"Free, Words, First"
In our society leaving baby with Daddy is just one step above leaving the kids to be raised by wolves or apes.,Al Roker,"Step, Wolves, Baby"
I should tie myself to no particular system of society other than of socialism.,Nelson Mandela,"Myself, Socialism, System"
"Punishment is now unfashionable... because it creates moral distinctions among men, which, to the democratic mind, are odious. We prefer a meaningless collective guilt to a meaningful individual responsibility.",Thomas Szasz,"Men, Responsibility, Mind"
No one would talk much in society if they knew how often they misunderstood others.,Johann Wolfgang von Goethe,"Talk, Misunderstood, Others"
Some people strengthen the society just by being the kind of people they are.,John W. Gardner,"People, Some People, Being"
"Formerly, when religion was strong and science weak, men mistook magic for medicine; now, when science is strong and religion weak, men mistake medicine for magic.",Thomas Szasz,"Science, Religion, Men"
The world is governed more by appearance than realities so that it is fully as necessary to seem to know something as to know it.,Daniel Webster,"World, Know, Appearance"
"One can be instructed in society, one is inspired only in solitude.",Johann Wolfgang von Goethe,"Solitude, Only, Inspired"
To give aid to every poor man is far beyond the reach and power of every man. Care of the poor is incumbent on society as a whole.,Baruch Spinoza,"Power, Man, Care"
"If one could only teach the English how to talk, and the Irish how to listen, society here would be quite civilized.",Oscar Wilde,"Talk, Only, Teach"
It is not a fragrant world.,Raymond Chandler,"World, Fragrant"
Society has arisen out of the works of peace; the essence of society is peacemaking.,Ludwig von Mises,"Peace, Essence, Out"
The human race's prospects of survival were considerably better when we were defenceless against tigers than they are today when we have become defenceless against ourselves.,Arnold J. Toynbee,"Today, Better, Survival"
You can find your way across this country using burger joints the way a navigator uses stars.,Charles Kuralt,"Your, Stars, Country"
We are trying to construct a more inclusive society. We are going to make a country in which no one is left out.,Franklin D. Roosevelt,"Country, Trying, Make"
Most of the change we think we see in life is due to truths being in and out of favor.,Robert Frost,"Life, Change, See"
"I had three chairs in my house; one for solitude, two for friendship, three for society.",Henry David Thoreau,"Friendship, Solitude, Three"
"Society attacks early, when the individual is helpless.",B. F. Skinner,"Helpless, Early, Individual"
"If society fits you comfortably enough, you call it freedom.",Robert Frost,"Freedom, Enough, Call"
All that is valuable in human society depends upon the opportunity for development accorded the individual.,Albert Einstein,"Opportunity, Development, Human"
I am as frustrated with society as a pyromaniac in a petrified forest.,A. Whitney Brown,"I Am, Forest, Petrified"
"Society in every state is a blessing, but government, even in its best stage, is but a necessary evil; in its worst state an intolerable one.",Thomas Paine,"Best, Government, Blessing"
Do not waste your time on Social Questions. What is the matter with the poor is Poverty; what is the matter with the rich is Uselessness.,George Bernard Shaw,"Time, Your, Rich"
Cockroaches and socialites are the only things that can stay up all night and eat anything.,Herb Caen,"Night, Stay, Anything"
"Man is the animal that intends to shoot himself out into interplanetary space, after having given up on the problem of an efficient way to get himself five miles to work and back each day.",Bill Vaughan,"Work, Space, Man"
"As a remedy to life in society I would suggest the big city. Nowadays, it is the only desert within our means.",Albert Camus,"Life, City, Big City"
"If those in charge of our society - politicians, corporate executives, and owners of press and television - can dominate our ideas, they will be secure in their power. They will not need soldiers patrolling the streets. We will control ourselves.",Howard Zinn,"Power, Control, Will"
A civilized society is one which tolerates eccentricity to the point of doubtful sanity.,Robert Frost,"Sanity, Point, Doubtful"
Society is always taken by surprise at any new example of common sense.,Ralph Waldo Emerson,"Always, Surprise, New"
"Economy is the basis of society. When the economy is stable, society develops. The ideal economy combines the spiritual and the material, and the best commodities to trade in are sincerity and love.",Morihei Ueshiba,"Love, Best, Spiritual"
"Capital is reckless of the health or length of life of the laborer, unless under compulsion from society.",Karl Marx,"Life, Health, Reckless"
"Marriage cannot be severed from its cultural, religious and natural roots without weakening the good influence of society.",Jack Kingston,"Good, Marriage, Influence"
"Civilization is unbearable, but it is less unbearable at the top.",Timothy Leary,"Civilization, Top, Less"
A society that gets rid of all its troublemakers goes downhill.,Robert A. Heinlein,"Downhill, Troublemakers, Rid"
If God would have wanted us to live in a permissive society He would have given us Ten Suggestions and not Ten Commandments.,Zig Ziglar,"God, Live, Us"
Nine-tenths of the people were created so you would want to be with the other tenth.,Horace Walpole,"People, Want, Other"
The wise person often shuns society for fear of being bored.,Jean de la Bruyere,"Fear, Wise, Person"
