title,author,tags
"Love myself I do. Not everything, but I love the good as well as the bad. I love my crazy lifestyle, and I love my hard discipline. I love my freedom of speech and the way my eyes get dark when I'm tired. I love that I have learned to trust people with my heart, even if it will get broken. I am proud of everything that I am and will become.",Johnny Weir,"Love, Good, Trust"
"Today I choose life. Every morning when I wake up I can choose joy, happiness, negativity, pain... To feel the freedom that comes from being able to continue to make mistakes and choices - today I choose to feel life, not to deny my humanity but embrace it.",Kevyn Aucoin,"Inspirational, Life, Happiness"
"If we don't believe in freedom of expression for people we despise, we don't believe in it at all.",Noam Chomsky,"Politics, Believe, People"
"The secret of freedom lies in educating people, whereas the secret of tyranny is in keeping them ignorant.",Maximilien Robespierre,"Tyranny, People, Secret"
I took up arms for the freedom of my color. It is our own - we will defend it or perish.,Toussaint Louverture,"Will, Own, Color"
"We don't appreciate what we have until it's gone. Freedom is like that. It's like air. When you have it, you don't notice it.",Boris Yeltsin,"Air, Appreciate, Until"
"The more you practice, the better you get, the more freedom you have to create.",Jocko Willink,"Better, Practice, Create"
"I've learned that fear limits you and your vision. It serves as blinders to what may be just a few steps down the road for you. The journey is valuable, but believing in your talents, your abilities, and your self-worth can empower you to walk down an even brighter path. Transforming fear into freedom - how great is that?",Soledad O'Brien,"Fear, Great, Journey"
"I believe in Liberty for all men: the space to stretch their arms and their souls, the right to breathe and the right to vote, the freedom to choose their friends, enjoy the sunshine, and ride on the railroads, uncursed by color; thinking, dreaming, working as they will in a kingdom of beauty and love.",W. E. B. Du Bois,"Love, Beauty, Space"
"Kashmiri people are fighting the war for freedom. And India cannot stop this freedom movement through atrocities, as Kashmir dispute is a problem of humanity, human rights, and freedom.",Shehbaz Sharif,"War, Humanity, Kashmir"
I believe in individual freedom and right to decide how and with whom I will live my life.,Dutee Chand,"Life, Believe, My Life"
"Art, freedom and creativity will change society faster than politics.",Victor Pinchuk,"Change, Politics, Society"
"Freedom of speech means freedom for those who you despise, and freedom to express the most despicable views. It also means that the government cannot pick and choose which expressions to authorize and which to prevent.",Alan Dershowitz,"Government, Freedom Of Speech, Choose"
"Every human has four endowments - self awareness, conscience, independent will and creative imagination. These give us the ultimate human freedom... The power to choose, to respond, to change.",Stephen Covey,"Change, Power, Imagination"
Ultimately we know deeply that the other side of every fear is freedom.,Marilyn Ferguson,"Fear, Know, Side"
"Hatred is corrosive of a person's wisdom and conscience; the mentality of enmity can poison a nation's spirit, instigate brutal life and death struggles, destroy a society's tolerance and humanity, and block a nation's progress to freedom and democracy.",Liu Xiaobo,"Life, Wisdom, Death"
Children should have enough freedom to be themselves - once they've learned the rules.,Anna Quindlen,"Parenting, Enough, Children"
"We, the People, recognize that we have responsibilities as well as rights; that our destinies are bound together; that a freedom which only asks what's in it for me, a freedom without a commitment to others, a freedom without love or charity or duty or patriotism, is unworthy of our founding ideals, and those who died in their defense.",Barack Obama,"Love, Patriotism, Together"
Freedom and democracy are dreams you never give up.,Aung San Suu Kyi,"Dreams, Democracy, Never Give Up"
"The end of law is not to abolish or restrain, but to preserve and enlarge freedom. For in all the states of created beings capable of law, where there is no law, there is no freedom.",John Locke,"Law, End, Capable"
"I'll tell you what freedom is to me: no fear. I mean really, no fear!",Nina Simone,"Fear, Me, No Fear"
"Most people do not really want freedom, because freedom involves responsibility, and most people are frightened of responsibility.",Sigmund Freud,"Responsibility, People, Want"
"The fight for freedom must go on until it is won; until our country is free and happy and peaceful as part of the community of man, we cannot rest.",Oliver Tambo,"Patriotism, Man, Community"
True independence and freedom can only exist in doing what's right.,Brigham Young,"Independence, Doing, True"
"There can be no democracy without truth. There can be no truth without controversy, there can be no change without freedom. Without freedom there can be no progress.",Andrew Young,"Change, Truth, Progress"
"Your life is the sum result of all the choices you make, both consciously and unconsciously. If you can control the process of choosing, you can take control of all aspects of your life. You can find the freedom that comes from being in charge of yourself.",Robert Foster Bennett,"Life, Your, Yourself"
