title,author,tags
"I can forgive, but I cannot forget, is only another way of saying, I will not forgive. Forgiveness ought to be like a cancelled note - torn in two, and burned up, so that it never can be shown against one.",Henry Ward Beecher,"Will, Way, Never"
It is in pardoning that we are pardoned.,Francis of Assisi,Pardoned
"When you forgive, you in no way change the past - but you sure do change the future.",Bernard Meltzer,"Future, Change, Past"
"Forgive, O Lord, my little jokes on Thee, and I'll forgive Thy great big joke on me.",Robert Frost,"Great, Me, Big"
Sweet mercy is nobility's true badge.,William Shakespeare,"Sweet, Mercy, True"
Life is an adventure in forgiveness.,Norman Cousins,"Life, Adventure"
God will forgive me. It's his job.,Heinrich Heine,"God, Me, Will"
One of the secrets of a long and fruitful life is to forgive everybody everything everynight before you go to bed.,Bernard Baruch,"Life, Long, Secrets"
"I learned a long time ago that some people would rather die than forgive. It's a strange truth, but forgiveness is a painful and difficult process. It's not something that happens overnight. It's an evolution of the heart.",Sue Monk Kidd,"Truth, Time, Heart"
Love in the real world means saying you're sorry 10 times a day.,Kathie Lee Gifford,"Love, Day, World"
Never does the human soul appear so strong as when it foregoes revenge and dares to forgive an injury.,Edwin Hubbel Chapin,"Soul, Revenge, Never"
It's far easier to forgive an enemy after you've got even with him.,Olin Miller,"Enemy, Far, Got"
Forgiveness is God's command.,Martin Luther,"God, Command"
"I place an enormous premium on loyalty. If someone betrays me, I can forgive them rationally, but emotionally I have found it impossible to do so.",Richard E. Grant,"Impossible, Loyalty, Me"
The ability to forgive is one of man's greatest achievements.,Bryant H. McGill,"Man, Ability, Greatest"
Forgive many things in others; nothing in yourself.,Ausonius,"Yourself, Nothing, Others"
"How does one know if she has forgiven? You tend to feel sorrow over the circumstance instead of rage, you tend to feel sorry for the person rather than angry with him. You tend to have nothing left to say about it all.",Clarissa Pinkola Estes,"Angry, Nothing, Know"
"It's toughest to forgive ourselves. So it's probably best to start with other people. It's almost like peeling an onion. Layer by layer, forgiving others, you really do get to the point where you can forgive yourself.",Patty Duke,"Best, Yourself, Start"
"Many promising reconciliations have broken down because while both parties come prepared to forgive, neither party come prepared to be forgiven.",Charles Williams,"Broken, Down, Come"
"Forgiveness is the remission of sins. For it is by this that what has been lost, and was found, is saved from being lost again.",Saint Augustine,"Lost, Being, Found"
"Mistakes are always forgivable, if one has the courage to admit them.",Bruce Lee,"Courage, Always, Mistakes"
"Forgive, forget. Bear with the faults of others as you would have them bear with yours.",Phillips Brooks,"Forget, Others, Bear"
"If there is something to pardon in everything, there is also something to condemn.",Friedrich Nietzsche,"Everything, Something, Pardon"
"Humanity is never so beautiful as when praying for forgiveness, or else forgiving another.",Jean Paul,"Beautiful, Humanity, Never"
Forgive yourself for your faults and your mistakes and move on.,Les Brown,"Your, Yourself, Mistakes"
"I never forgive, but I always forget.",Arthur Balfour,"Always, Never, Forget"
"Because forgiveness is like this: a room can be dank because you have closed the windows, you've closed the curtains. But the sun is shining outside, and the air is fresh outside. In order to get that fresh air, you have to get up and open the window and draw the curtains apart.",Desmond Tutu,"Window, Sun, Fresh Air"
A winner rebukes and forgives; a loser is too timid to rebuke and too petty to forgive.,Sydney J. Harris,"Winner, Loser, Petty"
"Let us not listen to those who think we ought to be angry with our enemies, and who believe this to be great and manly. Nothing is so praiseworthy, nothing so clearly shows a great and noble soul, as clemency and readiness to forgive.",Marcus Tullius Cicero,"Great, Soul, Angry"
