title,author,tags
We can make a commitment to promote vegetables and fruits and whole grains on every part of every menu. We can make portion sizes smaller and emphasize quality over quantity. And we can help create a culture - imagine this - where our kids ask for healthy options instead of resisting them.,Michelle Obama,"Culture, Quality, Vegetables"
I made a commitment to completely cut out drinking and anything that might hamper me from getting my mind and body together. And the floodgates of goodness have opened upon me - spiritually and financially.,Denzel Washington,"Together, Mind, Body"
"My body is like breakfast, lunch, and dinner. I don't think about it, I just have it.",Arnold Schwarzenegger,"Breakfast, Body, Lunch"
But the real secret to lifelong good health is actually the opposite: Let your body take care of you.,Deepak Chopra,"Good, Good Health, Your"
You're in pretty good shape for the shape you are in.,Dr. Seuss,"Good, Shape, Pretty"
I've made a promise to myself to be a 100% healthy person if nothing else.,Picabo Street,"Myself, Nothing, Person"
"Pay mind to your own life, your own health, and wholeness. A bleeding heart is of no help to anyone if it bleeds to death.",Frederick Buechner,"Life, Death, Heart"
"The minute anyone's getting anxious I say, You must eat and you must sleep. They're the two vital elements for a healthy life.",Francesca Annis,"Life, Sleep, Eat"
"A desire to be in charge of our own lives, a need for control, is born in each of us. It is essential to our mental health, and our success, that we take control.",Robert Foster Bennett,"Success, Control, Own"
The biggest mistake people make is to try to lose too much weight too fast.,Mehmet Oz,"Mistake, Lose, Try"
"Healthy people are those who live in healthy homes on a healthy diet; in an environment equally fit for birth, growth work, healing, and dying... Healthy people need no bureaucratic interference to mate, give birth, share the human condition and die.",Ivan Illich,"Work, Diet, Growth"
The body is a sacred garment.,Martha Graham,"Body, Sacred, Garment"
"I just want to be healthy and stay alive and keep my family going and everything and keep my friends going and try to do something so that this world will be peaceful. That is the most ambitious and the most difficult thing, but I'm there trying to do it.",Yoko Ono,"Family, World, Difficult"
"The average, healthy, well-adjusted adult gets up at seven-thirty in the morning feeling just plain terrible.",Jean Kerr,"Morning, Feeling, Terrible"
The trouble with always trying to preserve the health of the body is that it is so difficult to do without destroying the health of the mind.,Gilbert K. Chesterton,"Always, Mind, Body"
"Seeds and nuts are indispensable for cardiovascular health. The protective properties of nuts against coronary heart disease were first recognized in the early 1990s, and a strong body of literature has followed, confirming these original findings.",Joel Fuhrman,"Heart, Body, Seeds"
I'm exhausted trying to stay healthy.,Steve Yzerman,"Trying, Stay, Exhausted"
"Water, air, and cleanness are the chief articles in my pharmacy.",Napoleon Bonaparte,"Water, Air, Pharmacy"
"A healthy human environment is one in which we try to make sense of our limits, of the accidents that can always befall us and the passage of time which inexorably changes us.",Rowan Williams,"Time, Always, Limits"
"Health is the soul that animates all the enjoyments of life, which fade and are tasteless without it.",Lucius Annaeus Seneca,"Life, Soul, Fade"
"The health care system is really designed to reward you for being unhealthy. If you are a healthy person and work hard to be healthy, there are no benefits.",Mike Huckabee,"Work, Care, Reward"
"I have a healthy body, free of the chemicals that once controlled it.",Lorna Luft,"Body, Free, Healthy"
I believe the greatest asset a head of state can have is the ability to get a good night's sleep.,Harold Wilson,"Good, Believe, Sleep"
'Tis healthy to be sick sometimes.,Henry David Thoreau,"Sometimes, Sick, Healthy"
Quit worrying about your health. It will go away.,Robert Orben,"Your, Will, Quit"
"Liberty is to the collective body, what health is to every individual body. Without health no pleasure can be tasted by man; without liberty, no happiness can be enjoyed by society.",Henry St. John,"Happiness, Society, Man"
"I think that age as a number is not nearly as important as health. You can be in poor health and be pretty miserable at 40 or 50. If you're in good health, you can enjoy things into your 80s.",Bob Barker,"Good, Age, Good Health"
There is one consolation in being sick; and that is the possibility that you may recover to a better state than you were ever in before.,Henry David Thoreau,"Better, Sick, May"
"Give a man health and a course to steer, and he'll never stop to trouble about whether he's happy or not.",George Bernard Shaw,"Man, Trouble, Happy"
"Use your health, even to the point of wearing it out. That is what it is for. Spend all you have before you die; do not outlive yourself.",George Bernard Shaw,"Your, Yourself, Die"
"I believe that if you're healthy, you're capable of doing everything. There's no one else who can give you health but God, and by being healthy I believe that God is listening to me.",Pedro Martinez,"God, Believe, Me"
"The medical literature tells us that the most effective ways to reduce the risk of heart disease, cancer, stroke, diabetes, Alzheimer's, and many more problems are through healthy diet and exercise. Our bodies have evolved to move, yet we now use the energy in oil instead of muscles to do our work.",David Suzuki,"Work, Medical, Diet"
"When you are young and healthy, it never occurs to you that in a single second your whole life could change.",Annette Funicello,"Life, Change, Your"
"At the end of the day, sleep is a barometer of your emotional health. And so if you're not in the right place where you need to be, then you're going to have voices keeping you up at night because you have to work through those issues.",Mehmet Oz,"Work, Your, Day"
Health consists with temperance alone.,Alexander Pope,"Alone, Temperance, Consists"
Healthy people live with their world.,Anne Wilson Schaef,"World, People, Live"
The winners in life treat their body as if it were a magnificent spacecraft that gives them the finest transportation and endurance for their lives.,Denis Waitley,"Life, Body, Treat"
