title,author,tags
Venice is like eating an entire box of chocolate liqueurs in one go.,Truman Capote,"Eating, Go, Chocolate"
"Travel is the frivolous part of serious lives, and the serious part of frivolous ones.",Sophie Swetchine,"Serious, Frivolous, Part"
I have just returned from Boston. It is the only thing to do if you find yourself up there.,Fred Allen,"Yourself, Find, Only"
"The traveler was active; he went strenuously in search of people, of adventure, of experience. The tourist is passive; he expects interesting things to happen to him. He goes 'sight-seeing.'",Daniel J. Boorstin,"Experience, Search, People"
Just got back from a pleasure trip: I took my mother-in-law to the airport.,Henny Youngman,"Mother-In-Law, Pleasure, Back"
You develop a sympathy for all human beings when you travel a lot.,Shakuntala Devi,"Sympathy, Human, Develop"
"People who don't travel cannot have a global view, all they see is what's in front of them. Those people cannot accept new things because all they know is where they live.",Martin Yan,"View, New, Know"
The first condition of understanding a foreign country is to smell it.,Rudyard Kipling,"Country, Understanding, Smell"
I dislike feeling at home when I am abroad.,George Bernard Shaw,"Home, I Am, Feeling"
I get pretty much all the exercise I need walking down airport concourses carrying bags.,Guy Clark,"Walking, Exercise, Down"
A wise traveler never despises his own country.,William Hazlitt,"Wise, Country, Own"
You know more of a road by having traveled it than by all the conjectures and descriptions in the world.,William Hazlitt,"World, Road, Know"
When the traveler goes alone he gets acquainted with himself.,Liberty Hyde Bailey,"Alone, He, Himself"
Travel is glamorous only in retrospect.,Paul Theroux,"Glamorous, Only, Retrospect"
"A good traveller is one who does not know where he is going to, and a perfect traveller does not know where he came from.",Lin Yutang,"Good, Know, Perfect"
"Everyone carries his own inch rule of taste, and amuses himself by applying it, triumphantly, wherever he travels.",Henry Adams,"Own, Everyone, Taste"
"For my part, I travel not to go anywhere, but to go. I travel for travel's sake. The great affair is to move.",Robert Louis Stevenson,"Great, Go, Move"
Paris is always a good idea.,Audrey Hepburn,"Good, Always, Good Idea"
My wife and I have so much fun when we travel and find anything... like stray cats and squirrels.,Eric Roberts,"Wife, Find, Fun"
"One travels more usefully when alone, because he reflects more.",Thomas Jefferson,"Alone, More, Because"
What does it mean to pre-board? Do you get on before you get on?,George Carlin,"Mean, Get, Does"
The world is a country which nobody ever yet knew by description; one must travel through it one's self to be acquainted with it.,"Philip Stanhope, 4th Earl of Chesterfield","World, Country, Nobody"
"Travel in all the four quarters of the earth, yet you will find nothing anywhere. Whatever there is, is only here.",Ramakrishna,"Nothing, Will, Find"
Travelers repose and dream among my leaves.,William Blake,"Dream, Among, Repose"
"When traveling with someone, take large does of patience and tolerance with your morning coffee.",Helen Hayes,"Patience, Morning, Your"
"Why, I'd like nothing better than to achieve some bold adventure, worthy of our trip.",Aristophanes,"Better, Nothing, Bold"
New York is the great stone desert.,Israel Zangwill,"Great, New, Stone"
Traveling is seeing; it is the implicit that we travel by.,Cynthia Ozick,"Seeing, Implicit, Traveling"
"A journey by Sea and Land, Five Hundred Miles, is not undertaken without money.",Lewis Hallam,"Money, Journey, Sea"
Travelling expands the mind rarely.,Hans Christian Andersen,"Mind, Travelling, Rarely"
The trouble with travelling back later on is that you can never repeat the same experience.,Michael Palin,"Experience, Trouble, Never"
The time to enjoy a European trip is about three weeks after unpacking.,George Ade,"Time, Three, Enjoy"
"A man who leaves home to mend himself and others is a philosopher; but he who goes from country to country, guided by the blind impulse of curiosity, is a vagabond.",Oliver Goldsmith,"Home, Man, Curiosity"
Airline travel is hours of boredom interrupted by moments of stark terror.,Al Boliska,"Boredom, Moments, Airline"
"The attention of a traveller, should be particularly turned, in the first place, to the various works of Nature, to mark the distinctions of the climates he may explore, and to offer such useful observations on the different productions as may occur.",William Bartram,"Nature, Place, First"
Chicago is an October sort of city even in spring.,Nelson Algren,"Spring, City, Even"
The traveller has reached the end of the journey!,Edmund Burke,"Journey, End, Reached"
"Travel, which was once either a necessity or an adventure, has become very largely a commodity, and from all sides we are persuaded into thinking that it is a social requirement, too.",Jan Morris,"Thinking, Adventure, Necessity"
On long haul flights I always drink loads and loads of water and eat light and healthy food.,Lisa Snowdon,"Food, Always, Light"
I love short trips to New York; to me it is the finest three-day town on earth.,James Cameron,"Love, Me, New"
"No matter where I've been overseas, the food stinks, except in Italy.",Carmen Electra,"Food, Matter, Where"
"It is not fit that every man should travel; it makes a wise man better, and a fool worse.",William Hazlitt,"Wise, Fool, Man"
Two great talkers will not travel far together.,George Borrow,"Great, Together, Will"
"You define a good flight by negatives: you didn't get hijacked, you didn't crash, you didn't throw up, you weren't late, you weren't nauseated by the food. So you are grateful.",Paul Theroux,"Good, Food, Grateful"
"Every time I took a long leave from home, I felt as if I were going to conquer the world. Or rather, take possession of what is my birthright, my inheritance.",Ella Maillart,"Time, Home, World"
"We all become great explorers during our first few days in a new city, or a new love affair.",Mignon McLaughlin,"Love, Great, City"
"Travel is very subjective. What one person loves, another loathes.",Robin Leach,"Person, Subjective, Loves"
I never make a trip to the United States without visiting a supermarket. To me they are more fascinating than any fashion salon.,Wallis Simpson,"Me, Fashion, Never"
"There comes a moment on a journey when something sweet, something irresistible and charming as wine raised to thirsty lips, wells up in the traveller's being.",Patrick MacGill,"Journey, Moment, Sweet"
"The hardest part is to travel, and to be away from your family.",Glenn Tipton,"Family, Your, Hardest"
"If you travel first class, you think first class and you are more likely to play first class.",Raymond Floyd,"First, Play, Think"
"My parents and my grandfather on my mom's side would travel the earth. They went to Australia and China, and they went to probably every soccer game I ever played.",Brandi Chastain,"Mom, Game, Parents"
When I'm in London I do have the convenience of being close to St James Park which is also good for me because it gives me an excuse to get out and get some much needed exercise!,David Blunkett,"Good, Me, Exercise"
Certain travellers give the impression that they keep moving because only then do they feel fully alive.,Ella Maillart,"Keep, Alive, Feel"
London is a roost for every bird.,Benjamin Disraeli,"Bird, Every, London"
"I still make sure to go, at least once every year, to a country where things cannot be taken for granted, and where there is either too much law and order or too little.",Christopher Hitchens,"Law, Country, Go"
"If you want to succeed you should strike out on new paths, rather than travel the worn paths of accepted success.",John D. Rockefeller,"Motivational, Success, New"
We are what our thoughts have made us; so take care about what you think. Words are secondary. Thoughts live; they travel far.,Swami Vivekananda,"Wisdom, Thoughts, Care"
A lie can travel half way around the world while the truth is putting on its shoes.,Charles Spurgeon,"Truth, Trust, World"
"Success comes to those who dedicate everything to their passion in life. To be successful, it is also very important to be humble and never let fame or money travel to your head.",A. R. Rahman,"Life, Success, Money"
The best education I have ever received was through travel.,Lisa Ling,"Education, Best, Through"
"I see my path, but I don't know where it leads. Not knowing where I'm going is what inspires me to travel it.",Rosalia de Castro,"Path, Me, Know"
To travel hopefully is a better thing than to arrive.,Robert Louis Stevenson,"Better, Than, Thing"
The travel writer seeks the world we have lost - the lost valleys of the imagination.,Alexander Cockburn,"Imagination, World, Lost"
The person attempting to travel two roads at once will get nowhere.,Xun Kuang,"Will, Roads, Person"
"Life is short and the older you get, the more you feel it. Indeed, the shorter it is. People lose their capacity to walk, run, travel, think, and experience life. I realise how important it is to use the time I have.",Viggo Mortensen,"Life, Experience, Time"
The world reveals itself to those who travel on foot.,Werner Herzog,"World, Who, Itself"
I am humbled and excited by new opportunities for me to support and share the amazing work NASA is doing to help us travel farther into the solar system and work with the next generation of science and technology leaders.,Scott Kelly,"Science, Work, Technology"
"The world is getting more connected through technology and travel. Cuisines are evolving. Some people are scared of globalization, but I think people will always take pride in cultural heritage.",John Mackey,"Technology, Always, Globalization"
"The travel and tourism industry, it's just a huge part of our economy.",Karen Hughes,"Tourism, Industry, Just"
"In the Arctic, the Inuit are saying water and land are the same; they're an unbroken unity. In the winter, you travel on the ice because it's the linkage and the easiest way, and in the summer, you move around on the water.",John Ralston Saul,"Water, Unity, Winter"
"The most important thing we can do is inspire young minds and to advance the kind of science, math and technology education that will help youngsters take us to the next phase of space travel.",John Glenn,"Science, Education, Technology"
Riding a bicycle is the summit of human endeavour - an almost neutral environmental effect coupled with the ability to travel substantial distances without disturbing anybody. The bike is the perfect marriage of technology and human energy.,Jeremy Corbyn,"Technology, Marriage, Environmental"
"Since I travel so much, my perfect Sunday would start by waking up at home with my partner Inez. We'd have breakfast with our little girl Karmen, maybe in our garden.",Morten Harket,"Home, Breakfast, Start"
"Nothing in the universe can travel at the speed of light, they say, forgetful of the shadow's speed.",Howard Nemerov,"Science, Shadow, Light"
"The cool thing about being famous is traveling. I have always wanted to travel across seas, like to Canada and stuff.",Britney Spears,"Cool, Famous, Always"
"Hurt leads to bitterness, bitterness to anger, travel too far that road and the way is lost.",Terry Brooks,"Anger, Road, Lost"
"As you think, you travel, and as you love, you attract. You are today where your thoughts have brought you; you will be tomorrow where your thoughts take you.",James Lane Allen,"Love, Today, Tomorrow"
"Too often travel, instead of broadening the mind, merely lengthens the conversation.",Elizabeth Drew,"Mind, Conversation, Often"
I am very lucky to have the opportunity to travel to so many amazing destinations for work!,Brad Goreski,"Work, Amazing, Opportunity"
"I used to bodyguard for Muhammad Ali, Leon Spinks, Sugar Ray Leonard. I used to bodyguard a lot of diamond merchants; I would travel with a suitcase full of diamonds and take them from point A to point B. My reputation grew because I was a professional. I did my job, and I was courteous - a no-nonsense guy.",Mr. T,"Reputation, Diamonds, Job"
Being able to travel and see the world really makes me appreciate the blessings in my life. There are so many people that will never get a chance to see some of the things that I've seen during my travels. I'll never take that for granted.,Laz Alonso,"Life, Chance, World"
"Being from Miami, you're used to the fact that your home is a vacation spot. But that's what makes Miami one of the best places in the world. We're so rich in different cultures, being so close to Haiti, Cuba, the Dominican Republic, and Puerto Rico, and then you've got people who travel from all over the world just to come visit.",Flo Rida,"Best, Home, Your"
"Ah! Young people, travel if you can, and if you cannot - travel all the same!",Jules Verne,"People, Young, Cannot"
"We live in an age of innovation, where digital technology is providing solutions to problems before we've even realised we needed them. We see it every day as we find new ways to travel, eat and shop.",David Lidington,"Technology, Age, Day"
There are those who travel and those who are going somewhere. They are different and yet they are the same. The success has this over his rivals: He knows where he is going.,Mark Caine,"Success, Somewhere, Where"
"My message, especially to young people is to have courage to think differently, courage to invent, to travel the unexplored path, courage to discover the impossible and to conquer the problems and succeed. These are great qualities that they must work towards. This is my message to the young people.",A. P. J. Abdul Kalam,"Work, Courage, Great"
We must travel in the direction of our fear.,John Berryman,"Fear, Direction, Must"
"Time travel used to be thought of as just science fiction, but Einstein's general theory of relativity allows for the possibility that we could warp space-time so much that you could go off in a rocket and return before you set out.",Stephen Hawking,"Science, Time, Space"
"Taking time to sit back and watch and think about what you've seen is important. Traveling did a great deal to me. I found that when I travel and just sit in the corner and watch, a million ideas come to me.",Lionel Richie,"Time, Great, Me"
"There are still many places I haven't seen that I'd like to travel to. I've never seen the Pyramids, and I'd love to explore the culture in North India. I think walking in the Andes would also be awesome.",Bjorn Ulvaeus,"Love, Culture, Walking"
"Strange, is it not? That of the myriads who Before us pass'd the door of Darkness through, Not one returns to tell us of the Road Which to discover we must travel too.",Edward Fitzgerald,"Darkness, Road, Door"
"Nature is impersonal, awe-inspiring, elegant, eternal. It's geometrically perfect. It's tiny and gigantic. You can travel far to be in a beautiful natural setting, or you can observe it in your backyard - or, in my case, in the trees lining New York City sidewalks, or in the clouds above skyscrapers.",Gretchen Rubin,"Nature, Beautiful, Your"
Trust is the conduit for influence; it's the medium through which ideas travel.,Amy Cuddy,"Trust, Influence, Ideas"
"I was born in Karachi, where my father used to work in the sales department of a pharmaceutical company. The nature of his job required him to travel, so we moved to Athens, Dubai, Saudi Arabia, and Riyadh and then went to Manchester during the Gulf War, moving back to Lahore closer to my father's retirement.",Fawad Khan,"Work, Nature, War"
"If I could time travel into the future, my first port of call would be the point where medical technology is at its best because, like most people on this planet, I have this aversion to dying.",Neal Asher,"Future, Best, Technology"
Being in Blur has allowed me to travel and hear the music that's being made all over the world.,Damon Albarn,"Music, World, Me"
"But you can travel on for ten thousand miles, and still stay where you are.",Harry Chapin,"Miles, Stay, Thousand Miles"
"Thanks to the Interstate Highway System, it is now possible to travel across the country from coast to coast without seeing anything.",Charles Kuralt,"Thankful, Country, Possible"
I love to photograph the gorgeous landscapes when I travel.,Blake Lively,"Love, Landscapes, Gorgeous"
"Every time I go to Veracruz, I feel like, OK, I am back. When my feet go to the ground on the earth, I think, 'This is me, this is home, these are my roots, and now I can go and travel again to wherever you want me to go.'",Natalia Lafourcade,"Time, Home, Feet"
"Everywhere is nowhere. When a person spends all his time in foreign travel, he ends by having many acquaintances, but no friends.",Lucius Annaeus Seneca,"Time, No Friends, Person"
"You want to be a trader, come be a trader. The door's open. You want to travel six days a week, you want to travel the world, the door's open.",Ivan Glasenberg,"World, Door, Week"
