title,author,tags
"The poem is a little myth of man's capacity of making life meaningful. And in the end, the poem is not a thing we see-it is, rather, a light by which we may see-and what we see is life.",Robert Penn Warren,"Life, Light, Man"
Any healthy man can go without food for two days - but not without poetry.,Charles Baudelaire,"Food, Man, Go"
What is a poet? An unhappy person who conceals profound anguish in his heart but whose lips are so formed that as sighs and cries pass over them they sound like beautiful music.,Soren Kierkegaard,"Music, Beautiful, Heart"
"Poetry should surprise by a fine excess and not by singularity, it should strike the reader as a wording of his own highest thoughts, and appear almost a remembrance.",John Keats,"Thoughts, Surprise, Own"
A poet can survive everything but a misprint.,Oscar Wilde,"Survive, Everything, Poet"
There is poetry as soon as we realize that we possess nothing.,John Cage,"Nothing, Realize, Soon"
"He who draws noble delights from sentiments of poetry is a true poet, though he has never written a line in all his life.",George Sand,"Life, True, Never"
Poetry is nearer to vital truth than history.,Plato,"Truth, History, Than"
Reality only reveals itself when it is illuminated by a ray of poetry.,Georges Braque,"Reality, Only, Itself"
"I intended an Ode, And it turned to a Sonnet.",Henry Austin Dobson,"Sonnet, Intended, Turned"
No poem is easily grasped; so why should any reader expect fast results?,John Barton,"Fast, Why, Results"
No poems can please for long or live that are written by water drinkers.,Horace,"Water, Long, Live"
One merit of poetry few persons will deny: it says more and in fewer words than prose.,Voltaire,"Will, Words, Merit"
How do poems grow? They grow out of your life.,Robert Penn Warren,"Life, Your, Grow"
"You don't make a poem with ideas, but with words.",Stephane Mallarme,"Words, Ideas, Make"
A poet's autobiography is his poetry. Anything else is just a footnote.,Yevgeny Yevtushenko,"Autobiography, Anything, Else"
"I decided that it was not wisdom that enabled poets to write their poetry, but a kind of instinct or inspiration, such as you find in seers and prophets who deliver all their sublime messages without knowing in the least what they mean.",Socrates,"Wisdom, Find, Knowing"
Poetry is the art of uniting pleasure with truth.,Samuel Johnson,"Truth, Art, Pleasure"
"One will never again look at a birch tree, after the Robert Frost poem, in exactly the same way.",Paul Muldoon,"Tree, Look, Will"
"I still read Donne, particularly his love poems.",Carol Ann Duffy,"Love, Still, His"
"Everything one invents is true, you may be perfectly sure of that. Poetry is as precise as geometry.",Gustave Flaubert,"True, Everything, Geometry"
Poetry is that art which selects and arranges the symbols of thought in such a manner as to excite the imagination the most powerfully and delightfully.,William Cullen Bryant,"Art, Imagination, Thought"
"Poetry is finer and more philosophical than history; for poetry expresses the universal, and history only the particular.",Aristotle,"History, Only, More"
"If Galileo had said in verse that the world moved, the inquisition might have let him alone.",Thomas Hardy,"Alone, World, Said"
A poem is true if it hangs together. Information points to something else. A poem points to nothing but itself.,E. M. Forster,"Together, Information, Nothing"
"When it comes to atoms, language can be used only as in poetry. The poet, too, is not nearly so concerned with describing facts as with creating images.",Niels Bohr,"Facts, Language, Creating"
"Pain is filtered in a poem so that it becomes finally, in the end, pleasure.",Mark Strand,"Pain, End, In The End"
All bad poetry springs from genuine feeling.,Oscar Wilde,"Bad, Genuine, Feeling"
"Even when poetry has a meaning, as it usually has, it may be inadvisable to draw it out... Perfect understanding will sometimes almost extinguish pleasure.",A. E. Housman,"Will, Understanding, Sometimes"
Poetry is the deification of reality.,Edith Sitwell,Reality
The fact of the matter is that the most unexpected and miraculous thing in my life was the arrival in it of poetry itself - as a vocation and an elevation almost.,Seamus Heaney,"Life, Unexpected, My Life"
Sometimes poetry is inspired by the conversation entered into by reading other poems.,John Barton,"Sometimes, Conversation, Reading"
"There'll always be working people in my poems because I grew up with them, and I am a poet of memory.",Philip Levine,"Always, I Am, Memory"
You don't help people in your poems. I've been trying to help people all my life - that's my trouble.,Charles Olson,"Life, Your, My Life"
Usually a life turned into a poem is misrepresented.,Mark Strand,"Life, Misrepresented, Poem"
"The job of the poet is to render the world - to see it and report it without loss, without perversion. No poet ever talks about feelings. Only sentimental people do.",Mark Van Doren,"World, Feelings, People"
"A poet must be a psychologist, but a secret one: he should know and feel the roots of phenomena but present only the phenomena themselves in full bloom or as they fade away.",Ivan Turgenev,"Roots, Know, Feel"
I like poems that are little games.,Peter Davison,"Like, Games, Little"
"Each word bears its weight, so you have to read my poems quite slowly.",Anne Stevenson,"Slowly, Quite, Weight"
Wanted: a needle swift enough to sew this poem into a blanket.,Charles Simic,"Enough, Blanket, Needle"
I sometimes talk about the making of a poem within the poem.,Howard Nemerov,"Sometimes, Talk, Within"
Everyone thinks they're going to write one book of poems or one novel.,Marilyn Hacker,"Everyone, Book, Going"
The poet doesn't invent. He listens.,Jean Cocteau,"He, Poet, Listens"
It may be said that poems are in one way like icebergs: only about a third of their bulk appears above the surface of the page.,Howard Nemerov,"Way, May, Only"
A true poet does not bother to be poetical. Nor does a nursery gardener scent his roses.,Jean Cocteau,"True, Scent, Roses"
"The novel is born of disillusionment; the poem, of despair.",Jose Bergamin,"Born, Despair, Novel"
"The poet may be used as a barometer, but let us not forget that he is also part of the weather.",Lionel Trilling,"Weather, May, Forget"
Every single soul is a poem.,Michael Franti,"Soul, Every, Single Soul"
A poem might be defined as thinking about feelings - about human feelings and frailties.,Anne Stevenson,"Thinking, Feelings, Human"
Each memorable verse of a true poet has two or three times the written content.,Alfred de Musset,"True, Memorable, Three"
"A poem can have an impact, but you can't expect an audience to understand all the nuances.",Douglas Dunn,"Impact, Understand, Audience"
"However, if a poem can be reduced to a prose sentence, there can't be much to it.",James Schuyler,"Much, Prose, Sentence"
"You can find poetry in your everyday life, your memory, in what people say on the bus, in the news, or just what's in your heart.",Carol Ann Duffy,"Life, Heart, Your"
"And New York is the most beautiful city in the world? It is not far from it. No urban night is like the night there... Squares after squares of flame, set up and cut into the aether. Here is our poetry, for we have pulled down the stars to our will.",Ezra Pound,"Beautiful, Stars, World"
"In a meadow full of flowers, you cannot walk through and breathe those smells and see all those colors and remain angry. We have to support the beauty, the poetry, of life.",Jonas Mekas,"Life, Beauty, Walk"
You campaign in poetry. You govern in prose.,Mario Cuomo,"Campaign, Prose, Govern"
"My father, Eric Trethewey, is a poet, so I had one right inside the house. And on long trips, he'd tell me, if I got bored in the car, to write a poem about it. And I did find that poetry was a way for me, I think as it for a lot of people, to articulate those things that seem hardest to say.",Natasha Trethewey,"Car, Long, Me"
The poetry of the earth is never dead.,John Keats,"Nature, Dead, Earth"
Writing a book of poetry is like dropping a rose petal down the Grand Canyon and waiting for the echo.,Don Marquis,"Waiting, Down, Rose"
Some people go to priests; others to poetry; I to my friends.,Virginia Woolf,"Friendship, People, Go"
"I've often said that all poetry is political. This is because real poems deal with a human response to reality and politics is part of reality, history in the making. Even if a poet writes about sitting in a glass house drinking tea, it reflects politics.",Yehuda Amichai,"Politics, History, Political"
"To be born in Wales, not with a silver spoon in your mouth, but, with music in your blood and with poetry in your soul, is a privilege indeed.",Brian Harris,"Music, Your, Soul"
Poetry is at least an elegance and at most a revelation.,Robert Fitzgerald,"Elegance, Revelation, Most"
"Real friendship, like real poetry, is extremely rare - and precious as a pearl.",Tahar Ben Jelloun,"Friendship, Real, Precious"
Wine is bottled poetry.,Robert Louis Stevenson,"Food, Wine, Bottled"
"Poetry is a matter of life, not just a matter of language.",Lucille Clifton,"Life, Matter, Language"
"The dance can reveal everything mysterious that is hidden in music, and it has the additional merit of being human and palpable. Dancing is poetry with arms and legs.",Charles Baudelaire,"Music, Dance, Hidden"
Poetry begins where language starts: in the shadows and accidents of one person's life.,Eavan Boland,"Life, Language, Person"
"The cloning of humans is on most of the lists of things to worry about from Science, along with behaviour control, genetic engineering, transplanted heads, computer poetry and the unrestrained growth of plastic flowers.",Lewis Thomas,"Science, Growth, Control"
"When I began to listen to poetry, it's when I began to listen to the stones, and I began to listen to what the clouds had to say, and I began to listen to others. And I think, most importantly for all of us, then you begin to learn to listen to the soul, the soul of yourself in here, which is also the soul of everyone else.",Joy Harjo,"Clouds, Soul, Yourself"
"Nothing is too small. Nothing is too, quote-unquote, ordinary or insignificant. Those are the things that make up the measure of our days, and they're the things that sustain us. And they're the things that certainly can become worthy of poetry.",Rita Dove,"Nothing, Measure, Things"
Love is the poetry of the senses.,Honore de Balzac,"Love, Love Is, Senses"
Money is a kind of poetry.,Wallace Stevens,"Money, Kind"
"Poetry is emotion put into measure. The emotion must come by nature, but the measure can be acquired by art.",Thomas Hardy,"Nature, Art, Measure"
"Poetry is like a bird, it ignores all frontiers.",Yevgeny Yevtushenko,"Bird, Like, Frontiers"
"Let's say intelligence is your ability to compose poetry, symphonies, do art, math and science. Chimps can't do any of that, yet we share 99 percent DNA. Everything that we are, that distinguishes us from chimps, emerges from that one-percent difference.",Neil deGrasse Tyson,"Science, Art, Intelligence"
"We especially need imagination in science. It is not all mathematics, nor all logic, but it is somewhat beauty and poetry.",Maria Mitchell,"Science, Beauty, Imagination"
The blood jet is poetry and there is no stopping it.,Sylvia Plath,"Blood, Jet, Stopping"
"To me, art begets art. Painting feeds the eye just as poetry feeds the ear, which is to say that both feed the soul.",Susan Vreeland,"Art, Soul, Me"
Music begins to atrophy when it departs too far from the dance... poetry begins to atrophy when it gets too far from music.,Ezra Pound,"Music, Dance, Far"
"If I feel physically as if the top of my head were taken off, I know that is poetry.",Emily Dickinson,"Know, Feel, Head"
"From the beginnings of literature, poets and writers have based their narratives on crossing borders, on wandering, on exile, on encounters beyond the familiar. The stranger is an archetype in epic poetry, in novels. The tension between alienation and assimilation has always been a basic theme.",Jhumpa Lahiri,"Always, Stranger, Literature"
The flower is the poetry of reproduction. It is an example of the eternal seductiveness of life.,Jean Giraudoux,"Life, Nature, Flower"
"Poetry is the universal language which the heart holds with nature and itself. He who has a contempt for poetry, cannot have much respect for himself, or for anything else.",William Hazlitt,"Nature, Respect, Heart"
"Women are treated as unjustly in poetry as in life. The feminine ones are not idealistic, and the idealistic not feminine.",Karl Wilhelm Friedrich Schlegel,"Life, Women, Women Are"
"Poetry, fiction as novels or short stories - these are autonomous as created by their authors. They should stand on their own, like pieces of furniture that should be judged as to their usefulness, elegance.",F. Sionil Jose,"Stand, Own, Elegance"
"Poetry is the lifeblood of rebellion, revolution, and the raising of consciousness.",Alice Walker,"Rebellion, Revolution, Consciousness"
"What can a pencil do for all of us? Amazing things. It can write transcendent poetry, uplifting music, or life-changing equations; it can sketch the future, give life to untold beauty, and communicate the full-force of our love and aspirations.",Adam Braun,"Life, Love, Beauty"
"I'm fascinated by rap and by hip-hop. I think there's a lot of poetry in it. There's a lot of anger, a lot of social energy in it. And I think you'd better listen to it pretty carefully, 'cause it's important.",John F. Kerry,"Anger, Energy, Better"
The genesis of a poem for me is usually a cluster of words. The only good metaphor I can think of is a scientific one: dipping a thread into a supersaturated solution to induce crystal formation. I don't think I solve problems in my poetry; I think I uncover the problems.,Margaret Atwood,"Good, Problems, Me"
"When I became poet laureate, I was in a slightly uncomfortable position because I think a lot of poetry isn't worth reading.",Billy Collins,"Uncomfortable, Position, Reading"
"Lean your body forward slightly to support the guitar against your chest, for the poetry of the music should resound in your heart.",Andres Segovia,"Music, Heart, Your"
